Code,Department,Status,Quota,Current Quota
TRM 472.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,58
TRM 48M.01,ALL,ALL,Consent Of Instructor,0
TRM 48M.01,TOURISM ADMINISTRATION,UNDERGRADUATE,30,39
TRM 492.01,ALL,ALL,Consent Of Instructor,0
TRM 492.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,10
TRM 492.02,ALL,ALL,Consent Of Instructor,0
TRM 492.02,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,0
TRM 492.03,ALL,ALL,Consent Of Instructor,0
TRM 492.03,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,12
TRM 492.04,ALL,ALL,Consent Of Instructor,0
TRM 492.04,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,3
TRM 492.05,ALL,ALL,Consent Of Instructor,0
TRM 492.05,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,0
TRM 492.06,ALL,ALL,Consent Of Instructor,0
TRM 492.06,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,15
TRM 492.07,ALL,ALL,Consent Of Instructor,0
TRM 492.07,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,9
TRM 492.08,ALL,ALL,Consent Of Instructor,0
TRM 492.08,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,8
TRM 492.09,ALL,ALL,Consent Of Instructor,0
TRM 492.09,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,4
TR 522.01,TRANSLATION,ALL,5,5
TR 524.01,TRANSLATION,ALL,5,5
TR 530.01,TRANSLATION,ALL,5,6
TR 532.01,TRANSLATION,ALL,Consent Of Instructor,0
TR 532.02,TRANSLATION,ALL,Consent Of Instructor,1
TR 532.03,TRANSLATION,ALL,Consent Of Instructor,1
TR 532.04,ALL,ALL,Consent Of Instructor,1
TR 532.05,ALL,ALL,Consent Of Instructor,1
TR 532.06,ALL,ALL,Consent Of Instructor,1
TR 579.01,TRANSLATION,ALL,5,6
TR 690.01,TRANSLATION,ALL,Consent Of Instructor,2
TR 690.02,TRANSLATION,ALL,Consent Of Instructor,3
TR 690.03,TRANSLATION,ALL,Consent Of Instructor,1
TR 690.04,TRANSLATION,ALL,Consent Of Instructor,1
TR 690.05,TRANSLATION,ALL,Consent Of Instructor,1
TR 690.06,TRANSLATION,ALL,Consent Of Instructor,1
TR 690.07,ALL,ALL,Consent Of Instructor,1
INT 202.01,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,Consent Of Instructor,3
INT 202.01,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,Consent Of Instructor,13
INT 202.02,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,Consent Of Instructor,2
INT 202.02,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,12,13
INT 202.03,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,Consent Of Instructor,2
INT 202.03,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,12,14
INT 202.04,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,Consent Of Instructor,0
INT 202.04,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,12,14
INT 318.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,5
INT 318.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,7
INT 318.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
INT 318.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1
INT 412.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3
INT 412.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
INT 416.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3
INT 416.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
INT 418.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,5
INT 418.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
INT 420.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,2
INT 420.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
INT 420.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
INT 420.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
INT 480.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3
INT 480.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
INT 491.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,0
INT 491.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 106.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1
TR 106.01,TRANSLATION AND INTERPRETING STUDIES,ALL,15,11
TR 106.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1
TR 106.02,TRANSLATION AND INTERPRETING STUDIES,ALL,15,14
TR 106.03,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1
TR 106.03,TRANSLATION AND INTERPRETING STUDIES,ALL,15,15
TR 106.04,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 106.04,TRANSLATION AND INTERPRETING STUDIES,ALL,15,15
TR 108.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 108.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,19
TR 108.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,2
TR 108.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,17
TR 108.03,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,2
TR 108.03,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,20
TR 110.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 110.01,TRANSLATION AND INTERPRETING STUDIES,ALL,25,24
TR 110.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 110.02,TRANSLATION AND INTERPRETING STUDIES,ALL,25,24
TR 110.03,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1
TR 110.03,TRANSLATION AND INTERPRETING STUDIES,ALL,25,17
TR 208.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,14
TR 208.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,10
TR 314.01,TRANSLATION AND INTERPRETING STUDIES,ALL,12,13
TR 314.01,TRANSLATION AND INTERPRETING STUDIES,ALL,13,9
TR 314.02,TRANSLATION AND INTERPRETING STUDIES,ALL,12,12
TR 314.02,TRANSLATION AND INTERPRETING STUDIES,ALL,13,8
TR 316.01,TRANSLATION AND INTERPRETING STUDIES,ALL,10,19
TR 316.01,TRANSLATION AND INTERPRETING STUDIES,ALL,10,3
TR 316.02,TRANSLATION AND INTERPRETING STUDIES,ALL,10,15
TR 316.02,TRANSLATION AND INTERPRETING STUDIES,ALL,10,6
TR 317.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,7
TR 317.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,18
TR 318.01,TRANSLATION AND INTERPRETING STUDIES,ALL,30,29
TR 318.01,TRANSLATION AND INTERPRETING STUDIES,ALL,30,15
TR 319.01,TRANSLATION AND INTERPRETING STUDIES,ALL,7,13
TR 319.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,4
TR 320.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,11
TR 320.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,4
TR 405.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,12
TR 405.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 427.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,4
TR 427.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 427.02,ALL,ALL,Consent Of Instructor,0
TR 428.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,7
TR 428.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 428.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,2
TR 428.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 428.03,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,6
TR 428.03,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 428.04,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3
TR 428.04,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 428.05,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3
TR 428.05,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 428.06,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,2
TR 428.06,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 428.07,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,5
TR 428.07,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 428.08,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,5
TR 428.08,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 428.09,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3
TR 428.09,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 428.10,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 428.10,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 428.11,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 428.11,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0
TR 485.01,TRANSLATION AND INTERPRETING STUDIES,ALL,15,7
TR 485.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1
TR 48F.01,TRANSLATION AND INTERPRETING STUDIES,ALL,15,13
TR 48F.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,2
TR 48M.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3
TR 48M.01,TRANSLATION AND INTERPRETING STUDIES,ALL,16,20
TR 48Y.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,5
TR 48Y.01,TRANSLATION AND INTERPRETING STUDIES,ALL,15,11
TR 491.01,TRANSLATION AND INTERPRETING STUDIES,ALL,15,14
TR 491.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1
TR 497.01,TRANSLATION AND INTERPRETING STUDIES,ALL,0,8
TR 497.01,TRANSLATION AND INTERPRETING STUDIES,ALL,0,0
TR 790.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3
TR 790.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1
TR 790.03,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3
TR 790.04,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,2
TR 790.05,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1
TR 790.06,ALL,ALL,Consent Of Instructor,1
TK 222.01,ALL,ALL,50,51
TK 222.02,ALL,ALL,50,50
TK 222.03,ALL,ALL,50,53
TK 222.04,ALL,ALL,50,50
TK 222.05,ALL,ALL,50,25
TK 222.06,ALL,ALL,50,23
TK 222.07,ALL,ALL,50,50
TK 222.08,ALL,ALL,50,53
TK 222.09,ALL,ALL,50,55
TK 222.10,ALL,ALL,50,50
TK 222.11,ALL,ALL,50,56
TK 222.12,ALL,ALL,50,50
TK 222.13,ALL,ALL,50,49
TK 222.14,ALL,ALL,50,55
TK 222.15,ALL,ALL,50,52
TK 222.16,ALL,ALL,50,51
TK 222.17,ALL,ALL,50,55
TK 222.18,ALL,ALL,50,51
TK 222.19,ALL,ALL,50,50
TK 222.20,ALL,ALL,50,53
TK 222.21,ALL,ALL,50,54
TK 222.22,ALL,ALL,50,51
TK 222.23,ALL,ALL,50,35
TK 222.24,ALL,ALL,50,48
TK 222.25,ALL,ALL,50,50
TK 222.26,ALL,ALL,50,51
TK 222.27,ALL,ALL,50,52
TK 222.28,ALL,ALL,50,51
TK 222.29,ALL,ALL,50,50
TK 222.30,ALL,ALL,50,52
TK 222.31,ALL,ALL,50,51
TK 222.32,ALL,ALL,50,51
TK 222.33,ALL,ALL,50,50
TK 222.34,ALL,ALL,50,50
TK 222.35,ALL,ALL,50,52
TK 222.36,ALL,ALL,50,50
TK 222.37,ALL,ALL,50,52
TK 222.38,ALL,ALL,50,52
TK 222.39,ALL,ALL,50,54
TK 222.40,ALL,ALL,50,24
TK 222.41,ALL,ALL,50,35
AR 202.01,ALL,ALL,5,12
AR 202.01,HISTORY,ALL,10,5
AR 202.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4
AR 204.01,ALL,ALL,5,8
AR 204.01,HISTORY,ALL,10,4
AR 204.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,1
PER 202.01,ALL,ALL,5,5
PER 202.01,HISTORY,ALL,10,9
PER 202.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,6
PER 204.01,ALL,ALL,5,2
PER 204.01,HISTORY,ALL,10,2
PER 204.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,1
TKF 111.01,ALL,ALL,Consent Of Instructor,16
TKF 111.02,ALL,ALL,Consent Of Instructor,13
TKF 112.01,ALL,ALL,Consent Of Instructor,15
TKF 211.01,ALL,ALL,Consent Of Instructor,16
TKF 212.01,ALL,ALL,Consent Of Instructor,21
TKF 218.01,ALL,ALL,Consent Of Instructor,11
TKF 316.01,ALL,ALL,Consent Of Instructor,11
TKF 318.01,ALL,ALL,Consent Of Instructor,23
TKL 101.01,ALL,ALL,5,6
TKL 101.01,HISTORY,ALL,10,19
TKL 101.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,18
TKL 102.01,ALL,ALL,5,16
TKL 102.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,46
TKL 102.02,ALL,ALL,5,9
TKL 102.02,HISTORY,ALL,Unlimited,51
TKL 104.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,58
TKL 108.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,89
TKL 205.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,54
TKL 212.01,ALL,ALL,5,11
TKL 212.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,66
TKL 214.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,50
TKL 216.01,ALL,ALL,5,5
TKL 216.01,HISTORY,ALL,Unlimited,36
TKL 216.01,TURKISH LANGUAGE & LITERATURE,ALL,10,10
TKL 217.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,62
TKL 302.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,75
TKL 312.01,ALL,ALL,5,8
TKL 312.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,82
TKL 314.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,72
TKL 391.01,ALL,ALL,30,30
TKL 391.01,TURKISH LANGUAGE & LITERATURE,ALL,15,8
TKL 402.01,ALL,ALL,5,26
TKL 402.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,19
TKL 405.01,ALL,ALL,5,12
TKL 405.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,24
TKL 434.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,46
TKL 434.02,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,38
TKL 48B.01,ALL,ALL,15,15
TKL 48B.01,TURKISH LANGUAGE & LITERATURE,ALL,40,34
TKL 48C.01,ALL,ALL,10,10
TKL 48C.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4
TKL 48H.01,ALL,ALL,5,16
TKL 48H.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,9
TKL 48K.01,ALL,ALL,5,7
TKL 48K.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,3
TKL 48L.01,ALL,ALL,0,2
TKL 48L.01,TURKISH LANGUAGE & LITERATURE,ALL,0,0
TKL 524.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,8
TKL 525.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,6
TKL 533.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,1
TKL 579.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,1
TKL 58B.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,7
TKL 664.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,3
TKL 683.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4
TKL 689.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4
TKL 68C.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4
TKL 690.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,1
TKL 690.02,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,0
TKL 690.03,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4
TKL 690.04,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,2
TKL 690.05,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,3
TKL 690.06,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4
TKL 690.07,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,3
TKL 690.08,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,0
TKL 690.09,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,2
TKL 690.10,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,0
TKL 690.11,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,1
TKL 700.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,0
TKL 790.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,3
TKL 790.02,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4
TKL 790.03,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,2
TKL 790.04,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,3
TKL 790.05,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,7
TKL 790.06,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,3
TKL 790.07,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,2
TKL 790.08,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,2
TKL 790.09,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,0
TKL 790.10,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,0
TKL 790.11,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,2
PRED102.01,ALL,ALL,Consent Of Instructor,4
PRED102.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,52
PRED134.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,34
PRED204.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,43
PRED212.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,39
PRED218.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,18
PRED218.02,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,17
PRED320.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,32
PRED321.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,42
PRED325.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,35
PRED348.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,35
PRED411.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,18
PRED414.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,10
PRED414.02,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,11
PRED414.03,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,10
PRED422.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,10
PRED422.02,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,11
PRED422.03,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,10
PRED424.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,7
PRED424.02,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,10
PRED424.03,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,10
PRED48A.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,20,26
PRED496.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,10
AL 312.01,ALL,ALL,Consent Of Instructor,2
AL 312.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,30,36
AL 312.02,ALL,ALL,Consent Of Instructor,1
AL 312.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,30,18
AS 250.01,ALL,ALL,Consent Of Instructor,0
AS 250.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,20
AS 412.01,ALL,UNDERGRADUATE,Consent Of Instructor,2
CL 106.01,ALL,ALL,Consent Of Instructor,3
CL 106.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,35,33
CL 106.02,ALL,ALL,Consent Of Instructor,13
CL 106.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,35,26
CL 206.01,ALL,ALL,Consent Of Instructor,8
CL 206.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,35,24
CL 206.02,ALL,ALL,Consent Of Instructor,8
CL 206.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,35,34
CL 485.01,ALL,ALL,Consent Of Instructor,5
CL 485.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,24
CL 48R.01,ALL,ALL,Consent Of Instructor,0
CL 48R.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,29
DRA 401.01,ALL,ALL,Consent Of Instructor,2
DRA 401.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,27
EL 102.01,ALL,ALL,Consent Of Instructor,15
EL 102.01,FOREIGN LANGUAGE EDUCATION,UNDERGRADUATE,30,30
EL 102.01,HISTORY,UNDERGRADUATE,5,3
EL 102.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,25
EL 102.03,ALL,ALL,Consent Of Instructor,5
EL 102.03,FOREIGN LANGUAGE EDUCATION,UNDERGRADUATE,30,41
EL 102.03,HISTORY,UNDERGRADUATE,5,0
EL 102.03,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,25
EL 102.04,ALL,ALL,Consent Of Instructor,17
EL 102.04,FOREIGN LANGUAGE EDUCATION,UNDERGRADUATE,30,32
EL 102.04,HISTORY,UNDERGRADUATE,5,0
EL 102.04,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,26
EL 202.01,ALL,ALL,Consent Of Instructor,6
EL 202.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,35,33
EL 202.02,ALL,ALL,Consent Of Instructor,7
EL 202.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,35,34
EL 305.01,ALL,ALL,Consent Of Instructor,1
EL 305.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,30,40
EL 305.02,ALL,ALL,Consent Of Instructor,5
EL 305.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,30,27
EL 306.01,ALL,ALL,Consent Of Instructor,9
EL 306.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,60,56
EL 402.01,ALL,ALL,Consent Of Instructor,6
EL 402.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,20
EL 402.02,ALL,ALL,Consent Of Instructor,12
EL 402.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,30
EL 408.01,ALL,ALL,Consent Of Instructor,5
EL 408.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,25
EL 408.02,ALL,ALL,Consent Of Instructor,14
EL 408.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,25
EL 412.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,5
EL 412.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,1
EL 412.03,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,2
EL 412.04,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,1
EL 412.05,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,5
EL 412.06,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,5
EL 412.07,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,1
EL 412.08,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,4
EL 412.09,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,3
EL 412.11,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,1
EL 412.12,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,3
EL 412.13,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,5
EL 412.14,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,3
EL 412.15,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,6
EL 480.01,ALL,ALL,Consent Of Instructor,0
EL 480.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,26
EL 690.07,ALL,ALL,Consent Of Instructor,1
EL 690.08,ALL,ALL,Consent Of Instructor,1
ENGL105.01,ALL,ALL,Consent Of Instructor,13
ENGL105.01,LINGUISTICS,UNDERGRADUATE,5,5
ENGL105.01,LINGUISTICS,UNDERGRADUATE,55,67
ENGL106.01,ALL,ALL,Consent Of Instructor,3
ENGL106.01,HISTORY,UNDERGRADUATE,3,2
ENGL106.01,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,3,4
ENGL106.01,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,18,20
ENGL106.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,25
ENGL106.02,ALL,ALL,Consent Of Instructor,6
ENGL106.02,HISTORY,ALL,3,0
ENGL106.02,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,3,4
