Code,Department,Status,Quota,Current Quota,Availability
TR 428.04,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3,Available
TR 428.04,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 428.05,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3,Available
TR 428.05,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 428.06,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,2,Available
TR 428.06,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 428.07,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,5,Available
TR 428.07,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 428.08,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,5,Available
TR 428.08,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 428.09,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3,Available
TR 428.09,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 428.10,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 428.10,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 428.11,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 428.11,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 485.01,TRANSLATION AND INTERPRETING STUDIES,ALL,15,7,Available
TR 485.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1,Available
TR 48F.01,TRANSLATION AND INTERPRETING STUDIES,ALL,15,13,Available
TR 48F.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,2,Available
TR 48M.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3,Available
TR 48M.01,TRANSLATION AND INTERPRETING STUDIES,ALL,16,20,Try to get consent
TR 48Y.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,5,Available
TR 48Y.01,TRANSLATION AND INTERPRETING STUDIES,ALL,15,11,Available
TR 491.01,TRANSLATION AND INTERPRETING STUDIES,ALL,15,14,Available
TR 491.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1,Available
TR 497.01,TRANSLATION AND INTERPRETING STUDIES,ALL,0,8,Try to get consent
TR 497.01,TRANSLATION AND INTERPRETING STUDIES,ALL,0,0,Full
TR 790.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3,Available
TR 790.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1,Available
TR 790.03,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3,Available
TR 790.04,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,2,Available
TR 790.05,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1,Available
TR 790.06,ALL,ALL,Consent Of Instructor,1,Available
TK 222.01,ALL,ALL,50,51,Try to get consent
TK 222.02,ALL,ALL,50,50,Full
TK 222.03,ALL,ALL,50,53,Try to get consent
TK 222.04,ALL,ALL,50,50,Full
TK 222.05,ALL,ALL,50,25,Available
TK 222.06,ALL,ALL,50,23,Available
TK 222.07,ALL,ALL,50,50,Full
TK 222.08,ALL,ALL,50,53,Try to get consent
TK 222.09,ALL,ALL,50,55,Try to get consent
TK 222.10,ALL,ALL,50,50,Full
TK 222.11,ALL,ALL,50,56,Try to get consent
TK 222.12,ALL,ALL,50,50,Full
TK 222.13,ALL,ALL,50,49,Available
TK 222.14,ALL,ALL,50,55,Try to get consent
TK 222.15,ALL,ALL,50,52,Try to get consent
TK 222.16,ALL,ALL,50,51,Try to get consent
TK 222.17,ALL,ALL,50,55,Try to get consent
TK 222.18,ALL,ALL,50,51,Try to get consent
TK 222.19,ALL,ALL,50,50,Full
TK 222.20,ALL,ALL,50,53,Try to get consent
TK 222.21,ALL,ALL,50,54,Try to get consent
TK 222.22,ALL,ALL,50,51,Try to get consent
TK 222.23,ALL,ALL,50,35,Available
TK 222.24,ALL,ALL,50,48,Available
TK 222.25,ALL,ALL,50,50,Full
TK 222.26,ALL,ALL,50,51,Try to get consent
TK 222.27,ALL,ALL,50,52,Try to get consent
TK 222.28,ALL,ALL,50,51,Try to get consent
TK 222.29,ALL,ALL,50,50,Full
TK 222.30,ALL,ALL,50,52,Try to get consent
TK 222.31,ALL,ALL,50,51,Try to get consent
TK 222.32,ALL,ALL,50,51,Try to get consent
TK 222.33,ALL,ALL,50,50,Full
TK 222.34,ALL,ALL,50,50,Full
TK 222.35,ALL,ALL,50,52,Try to get consent
TK 222.36,ALL,ALL,50,50,Full
TK 222.37,ALL,ALL,50,52,Try to get consent
TK 222.38,ALL,ALL,50,52,Try to get consent
TK 222.39,ALL,ALL,50,54,Try to get consent
TK 222.40,ALL,ALL,50,24,Available
TK 222.41,ALL,ALL,50,35,Available
AR 202.01,ALL,ALL,5,12,Try to get consent
AR 202.01,HISTORY,ALL,10,5,Available
AR 202.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4,Available
AR 204.01,ALL,ALL,5,8,Try to get consent
AR 204.01,HISTORY,ALL,10,4,Available
AR 204.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,1,Available
PER 202.01,ALL,ALL,5,5,Full
PER 202.01,HISTORY,ALL,10,9,Available
PER 202.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,6,Available
PER 204.01,ALL,ALL,5,2,Available
PER 204.01,HISTORY,ALL,10,2,Available
PER 204.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,1,Available
TKF 111.01,ALL,ALL,Consent Of Instructor,16,Available
TKF 111.02,ALL,ALL,Consent Of Instructor,13,Available
TKF 112.01,ALL,ALL,Consent Of Instructor,15,Available
TKF 211.01,ALL,ALL,Consent Of Instructor,16,Available
TKF 212.01,ALL,ALL,Consent Of Instructor,21,Available
TKF 218.01,ALL,ALL,Consent Of Instructor,11,Available
TKF 316.01,ALL,ALL,Consent Of Instructor,11,Available
TKF 318.01,ALL,ALL,Consent Of Instructor,23,Available
TKL 101.01,ALL,ALL,5,6,Try to get consent
TKL 101.01,HISTORY,ALL,10,19,Try to get consent
TKL 101.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,18,Available
TKL 102.01,ALL,ALL,5,16,Try to get consent
TKL 102.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,46,Available
TKL 102.02,ALL,ALL,5,9,Try to get consent
TKL 102.02,HISTORY,ALL,Unlimited,51,Available
TKL 104.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,58,Available
TKL 108.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,89,Available
TKL 205.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,54,Available
TKL 212.01,ALL,ALL,5,11,Try to get consent
TKL 212.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,66,Available
TKL 214.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,50,Available
TKL 216.01,ALL,ALL,5,5,Full
TKL 216.01,HISTORY,ALL,Unlimited,36,Available
TKL 216.01,TURKISH LANGUAGE & LITERATURE,ALL,10,10,Full
TKL 217.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,62,Available
TKL 302.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,75,Available
TKL 312.01,ALL,ALL,5,8,Try to get consent
TKL 312.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,82,Available
TKL 314.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,72,Available
TKL 391.01,ALL,ALL,30,30,Full
TKL 391.01,TURKISH LANGUAGE & LITERATURE,ALL,15,8,Available
TKL 402.01,ALL,ALL,5,26,Try to get consent
TKL 402.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,19,Available
TKL 405.01,ALL,ALL,5,12,Try to get consent
TKL 405.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,24,Available
TKL 434.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,46,Available
TKL 434.02,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,38,Available
TKL 48B.01,ALL,ALL,15,15,Full
TKL 48B.01,TURKISH LANGUAGE & LITERATURE,ALL,40,34,Available
TKL 48C.01,ALL,ALL,10,10,Full
TKL 48C.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4,Available
TKL 48H.01,ALL,ALL,5,16,Try to get consent
TKL 48H.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,9,Available
TKL 48K.01,ALL,ALL,5,7,Try to get consent
TKL 48K.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,3,Available
TKL 48L.01,ALL,ALL,0,2,Try to get consent
TKL 48L.01,TURKISH LANGUAGE & LITERATURE,ALL,0,0,Full
TKL 524.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,8,Available
TKL 525.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,6,Available
TKL 533.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,1,Available
TKL 579.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,1,Available
TKL 58B.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,7,Available
TKL 664.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,3,Available
TKL 683.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4,Available
TKL 689.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4,Available
TKL 68C.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4,Available
TKL 690.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,1,Available
TKL 690.02,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,0,Available
TKL 690.03,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4,Available
TKL 690.04,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,2,Available
TKL 690.05,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,3,Available
TKL 690.06,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4,Available
TKL 690.07,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,3,Available
TKL 690.08,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,0,Available
TKL 690.09,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,2,Available
TKL 690.10,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,0,Available
TKL 690.11,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,1,Available
TKL 700.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,0,Available
TKL 790.01,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,3,Available
TKL 790.02,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,4,Available
TKL 790.03,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,2,Available
TKL 790.04,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,3,Available
TKL 790.05,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,7,Available
TKL 790.06,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,3,Available
TKL 790.07,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,2,Available
TKL 790.08,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,2,Available
TKL 790.09,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,0,Available
TKL 790.10,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,0,Available
TKL 790.11,TURKISH LANGUAGE & LITERATURE,ALL,Unlimited,2,Available
PRED102.01,ALL,ALL,Consent Of Instructor,4,Available
PRED102.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,52,Available
PRED134.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,34,Available
PRED204.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,43,Available
PRED212.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,39,Available
PRED218.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,18,Available
PRED218.02,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,17,Available
PRED320.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,32,Available
PRED321.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,42,Available
PRED325.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,35,Available
PRED348.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,35,Available
PRED411.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Unlimited,18,Available
PRED414.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,10,Available
PRED414.02,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,11,Available
PRED414.03,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,10,Available
PRED422.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,10,Available
PRED422.02,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,11,Available
PRED422.03,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,10,Available
PRED424.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,7,Available
PRED424.02,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,10,Available
PRED424.03,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,10,Available
PRED48A.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,20,26,Try to get consent
PRED496.01,UNDERGRADUATE PROGRAM IN PRESCHOOL EDUCATION,ALL,Consent Of Instructor,10,Available
AL 312.01,ALL,ALL,Consent Of Instructor,2,Available
AL 312.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,30,36,Try to get consent
AL 312.02,ALL,ALL,Consent Of Instructor,1,Available
AL 312.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,30,18,Available
AS 250.01,ALL,ALL,Consent Of Instructor,0,Available
AS 250.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,20,Available
AS 412.01,ALL,UNDERGRADUATE,Consent Of Instructor,2,Available
CL 106.01,ALL,ALL,Consent Of Instructor,3,Available
CL 106.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,35,33,Available
CL 106.02,ALL,ALL,Consent Of Instructor,13,Available
CL 106.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,35,26,Available
CL 206.01,ALL,ALL,Consent Of Instructor,8,Available
CL 206.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,35,24,Available
CL 206.02,ALL,ALL,Consent Of Instructor,8,Available
CL 206.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,35,34,Available
CL 485.01,ALL,ALL,Consent Of Instructor,5,Available
CL 485.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,24,Available
CL 48R.01,ALL,ALL,Consent Of Instructor,0,Available
CL 48R.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,29,Try to get consent
DRA 401.01,ALL,ALL,Consent Of Instructor,2,Available
DRA 401.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,27,Try to get consent
EL 102.01,ALL,ALL,Consent Of Instructor,15,Available
EL 102.01,FOREIGN LANGUAGE EDUCATION,UNDERGRADUATE,30,30,Full
EL 102.01,HISTORY,UNDERGRADUATE,5,3,Available
EL 102.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,25,Full
EL 102.03,ALL,ALL,Consent Of Instructor,5,Available
EL 102.03,FOREIGN LANGUAGE EDUCATION,UNDERGRADUATE,30,41,Try to get consent
EL 102.03,HISTORY,UNDERGRADUATE,5,0,Available
EL 102.03,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,25,Full
EL 102.04,ALL,ALL,Consent Of Instructor,17,Available
EL 102.04,FOREIGN LANGUAGE EDUCATION,UNDERGRADUATE,30,32,Try to get consent
EL 102.04,HISTORY,UNDERGRADUATE,5,0,Available
EL 102.04,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,26,Try to get consent
EL 202.01,ALL,ALL,Consent Of Instructor,6,Available
EL 202.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,35,33,Available
EL 202.02,ALL,ALL,Consent Of Instructor,7,Available
EL 202.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,35,34,Available
EL 305.01,ALL,ALL,Consent Of Instructor,1,Available
EL 305.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,30,40,Try to get consent
EL 305.02,ALL,ALL,Consent Of Instructor,5,Available
EL 305.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,30,27,Available
EL 306.01,ALL,ALL,Consent Of Instructor,9,Available
EL 306.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,60,56,Available
EL 402.01,ALL,ALL,Consent Of Instructor,6,Available
EL 402.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,20,Available
EL 402.02,ALL,ALL,Consent Of Instructor,12,Available
EL 402.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,30,Try to get consent
EL 408.01,ALL,ALL,Consent Of Instructor,5,Available
EL 408.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,25,Full
EL 408.02,ALL,ALL,Consent Of Instructor,14,Available
EL 408.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,25,Full
EL 412.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,5,Available
EL 412.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,1,Available
EL 412.03,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,2,Available
EL 412.04,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,1,Available
EL 412.05,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,5,Available
EL 412.06,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,5,Available
EL 412.07,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,1,Available
EL 412.08,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,4,Available
EL 412.09,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,3,Available
EL 412.11,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,1,Available
EL 412.12,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,3,Available
EL 412.13,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,5,Available
EL 412.14,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,3,Available
EL 412.15,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,Consent Of Instructor,6,Available
EL 480.01,ALL,ALL,Consent Of Instructor,0,Available
EL 480.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,26,Try to get consent
EL 690.07,ALL,ALL,Consent Of Instructor,1,Available
EL 690.08,ALL,ALL,Consent Of Instructor,1,Available
ENGL105.01,ALL,ALL,Consent Of Instructor,13,Available
ENGL105.01,LINGUISTICS,UNDERGRADUATE,5,5,Full
ENGL105.01,LINGUISTICS,UNDERGRADUATE,55,67,Try to get consent
ENGL106.01,ALL,ALL,Consent Of Instructor,3,Available
ENGL106.01,HISTORY,UNDERGRADUATE,3,2,Available
ENGL106.01,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,3,4,Try to get consent
ENGL106.01,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,18,20,Try to get consent
ENGL106.01,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,25,Full
ENGL106.02,ALL,ALL,Consent Of Instructor,6,Available
ENGL106.02,HISTORY,ALL,3,0,Available
ENGL106.02,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,3,4,Try to get consent
ENGL106.02,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,18,20,Try to get consent
ENGL106.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,29,Try to get consent
ENGL106.03,ALL,ALL,Consent Of Instructor,0,Available
ENGL106.03,HISTORY,UNDERGRADUATE,3,1,Available
ENGL106.03,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,3,7,Try to get consent
ENGL106.03,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,18,14,Available
ENGL106.03,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,34,Try to get consent
ENGL112.01,ALL,ALL,Consent Of Instructor,1,Available
FA 341.01,ALL,ALL,Consent Of Instructor,29,Available
FA 348.01,ALL,ALL,30,30,Full
FA 349.01,ALL,ALL,Consent Of Instructor,24,Available
FA 486.01,ALL,ALL,Consent Of Instructor,27,Available
FA 488.01,ALL,UNDERGRADUATE,25,38,Try to get consent
FA 489.01,ALL,ALL,Consent Of Instructor,39,Available
FA 48R.01,ALL,ALL,Consent Of Instructor,0,Available
FA 48R.01,ALL,UNDERGRADUATE,15,22,Try to get consent
FA 490.01,ALL,ALL,Consent Of Instructor,9,Available
FA 49D.01,ALL,ALL,Consent Of Instructor,1,Available
FA 49D.01,ALL,UNDERGRADUATE,30,49,Try to get consent
FA 49F.01,ALL,ALL,Consent Of Instructor,39,Available
FA 49S.01,ALL,ALL,Consent Of Instructor,16,Available
LIT 311.01,ALL,ALL,Consent Of Instructor,0,Available
LIT 311.01,ALL,UNDERGRADUATE,40,65,Try to get consent
LIT 412.01,ALL,ALL,Consent Of Instructor,44,Available
